"","State","Name","SSA State County Code","FIPS State County Code","County"
"10342","Illinois","Blue Cross and Blue Shield of Illinois","14330","17049","Effingham"
"10343","Illinois","Blue Cross and Blue Shield of Illinois","14340","17051","Fayette"
"10344","Illinois","Blue Cross and Blue Shield of Illinois","14350","17053","Ford"
"10345","Illinois","Blue Cross and Blue Shield of Illinois","14360","17055","Franklin"
"10346","Illinois","Blue Cross and Blue Shield of Illinois","14370","17057","Fulton"
"10347","Illinois","Blue Cross and Blue Shield of Illinois","14380","17059","Gallatin"
"10348","Illinois","Blue Cross and Blue Shield of Illinois","14390","17061","Greene"
"10349","Illinois","Blue Cross and Blue Shield of Illinois","14400","17063","Grundy"
"10350","Illinois","Blue Cross and Blue Shield of Illinois","14410","17065","Hamilton"
"10351","Illinois","Blue Cross and Blue Shield of Illinois","14420","17067","Hancock"
"10352","Illinois","Blue Cross and Blue Shield of Illinois","14421","17069","Hardin"
"10353","Illinois","Blue Cross and Blue Shield of Illinois","14440","17071","Henderson"
"10354","Illinois","Blue Cross and Blue Shield of Illinois","14450","17073","Henry"
"10355","Illinois","Blue Cross and Blue Shield of Illinois","14460","17075","Iroquois"
"10356","Illinois","Blue Cross and Blue Shield of Illinois","14470","17077","Jackson"
"10357","Illinois","Blue Cross and Blue Shield of Illinois","14480","17079","Jasper"
"10358","Illinois","Blue Cross and Blue Shield of Illinois","14490","17081","Jefferson"
"10359","Illinois","Blue Cross and Blue Shield of Illinois","14500","17083","Jersey"
"10360","Illinois","Blue Cross and Blue Shield of Illinois","14510","17085","Jo Daviess"
"10361","Illinois","Blue Cross and Blue Shield of Illinois","14520","17087","Johnson"
"10362","Illinois","Blue Cross and Blue Shield of Illinois","14530","17089","Kane"
"10363","Illinois","Blue Cross and Blue Shield of Illinois","14540","17091","Kankakee"
"10364","Illinois","Blue Cross and Blue Shield of Illinois","14550","17093","Kendall"
"10365","Illinois","Blue Cross and Blue Shield of Illinois","14560","17095","Knox"
"10366","Illinois","Blue Cross and Blue Shield of Illinois","14570","17097","Lake"
"10367","Illinois","Blue Cross and Blue Shield of Illinois","14580","17099","La Salle"
"10368","Illinois","Blue Cross and Blue Shield of Illinois","14590","17101","Lawrence"
"10369","Illinois","Blue Cross and Blue Shield of Illinois","14600","17103","Lee"
"10370","Illinois","Blue Cross and Blue Shield of Illinois","14610","17105","Livingston"
"10371","Illinois","Blue Cross and Blue Shield of Illinois","14620","17107","Logan"
"10372","Illinois","Blue Cross and Blue Shield of Illinois","14630","17109","McDonough"
"10373","Illinois","Blue Cross and Blue Shield of Illinois","14640","17111","McHenry"
"10374","Illinois","Blue Cross and Blue Shield of Illinois","14650","17113","McLean"
"10375","Illinois","Blue Cross and Blue Shield of Illinois","14660","17115","Macon"
"10376","Illinois","Blue Cross and Blue Shield of Illinois","14670","17117","Macoupin"
"10377","Illinois","Blue Cross and Blue Shield of Illinois","14680","17119","Madison"
"10378","Illinois","Blue Cross and Blue Shield of Illinois","14690","17121","Marion"
"10379","Illinois","Blue Cross and Blue Shield of Illinois","14700","17123","Marshall"
"10380","Illinois","Blue Cross and Blue Shield of Illinois","14710","17125","Mason"
"10381","Illinois","Blue Cross and Blue Shield of Illinois","14720","17127","Massac"
"10382","Illinois","Blue Cross and Blue Shield of Illinois","14730","17129","Menard"
"10383","Illinois","Blue Cross and Blue Shield of Illinois","14740","17131","Mercer"
"10384","Illinois","Blue Cross and Blue Shield of Illinois","14750","17133","Monroe"
"10385","Illinois","Blue Cross and Blue Shield of Illinois","14760","17135","Montgomery"
"10386","Illinois","Blue Cross and Blue Shield of Illinois","14770","17137","Morgan"
"10387","Illinois","Blue Cross and Blue Shield of Illinois","14780","17139","Moultrie"
"10388","Illinois","Blue Cross and Blue Shield of Illinois","14790","17141","Ogle"
"10389","Illinois","Blue Cross and Blue Shield of Illinois","14800","17143","Peoria"
"10390","Illinois","Blue Cross and Blue Shield of Illinois","14810","17145","Perry"
"10391","Illinois","Blue Cross and Blue Shield of Illinois","14820","17147","Piatt"
"10392","Illinois","Blue Cross and Blue Shield of Illinois","14830","17149","Pike"
"10393","Illinois","Blue Cross and Blue Shield of Illinois","14831","17151","Pope"
"10394","Illinois","Blue Cross and Blue Shield of Illinois","14850","17153","Pulaski"
"10395","Illinois","Blue Cross and Blue Shield of Illinois","14860","17155","Putnam"
"10396","Illinois","Blue Cross and Blue Shield of Illinois","14870","17157","Randolph"
"10397","Illinois","Blue Cross and Blue Shield of Illinois","14880","17159","Richland"
"10398","Illinois","Blue Cross and Blue Shield of Illinois","14890","17161","Rock Island"
"10399","Illinois","Blue Cross and Blue Shield of Illinois","14900","17163","St. Clair"
"10400","Illinois","Blue Cross and Blue Shield of Illinois","14910","17165","Saline"
"10401","Illinois","Blue Cross and Blue Shield of Illinois","14920","17167","Sangamon"
"10402","Illinois","Blue Cross and Blue Shield of Illinois","14921","17169","Schuyler"
"10403","Illinois","Blue Cross and Blue Shield of Illinois","14940","17171","Scott"
"10404","Illinois","Blue Cross and Blue Shield of Illinois","14950","17173","Shelby"
"10405","Illinois","Blue Cross and Blue Shield of Illinois","14960","17175","Stark"
"10406","Illinois","Blue Cross and Blue Shield of Illinois","14970","17177","Stephenson"
"10407","Illinois","Blue Cross and Blue Shield of Illinois","14980","17179","Tazewell"
"10408","Illinois","Blue Cross and Blue Shield of Illinois","14981","17181","Union"
"10409","Illinois","Blue Cross and Blue Shield of Illinois","14982","17183","Vermilion"
"10410","Illinois","Blue Cross and Blue Shield of Illinois","14983","17185","Wabash"
"10411","Illinois","Blue Cross and Blue Shield of Illinois","14984","17187","Warren"
"10412","Illinois","Blue Cross and Blue Shield of Illinois","14985","17189","Washington"
"10413","Illinois","Blue Cross and Blue Shield of Illinois","14986","17191","Wayne"
"10414","Illinois","Blue Cross and Blue Shield of Illinois","14987","17193","White"
"10415","Illinois","Blue Cross and Blue Shield of Illinois","14988","17195","Whiteside"
"10416","Illinois","Blue Cross and Blue Shield of Illinois","14989","17197","Will"
"10417","Illinois","Blue Cross and Blue Shield of Illinois","14990","17199","Williamson"
"10418","Illinois","Blue Cross and Blue Shield of Illinois","14991","17201","Winnebago"
"10419","Illinois","Blue Cross and Blue Shield of Illinois","14992","17203","Woodford"
"10420","Illinois","UnitedHealthcare","14010","17003","Alexander"
"10421","Illinois","UnitedHealthcare","14020","17005","Bond"
"10422","Illinois","UnitedHealthcare","14030","17007","Boone"
"10423","Illinois","UnitedHealthcare","14040","17009","Brown"
"10424","Illinois","UnitedHealthcare","14060","17013","Calhoun"
"10425","Illinois","UnitedHealthcare","14070","17015","Carroll"
"10426","Illinois","UnitedHealthcare","14080","17017","Cass"
"10427","Illinois","UnitedHealthcare","14110","17023","Clark"
"10428","Illinois","UnitedHealthcare","14120","17025","Clay"
"10429","Illinois","UnitedHealthcare","14150","17033","Crawford"
"10430","Illinois","UnitedHealthcare","14160","17035","Cumberland"
"10431","Illinois","UnitedHealthcare","14180","17039","De Witt"
"10432","Illinois","UnitedHealthcare","14190","17041","Douglas"
"10433","Illinois","UnitedHealthcare","14310","17045","Edgar"
"10434","Illinois","UnitedHealthcare","14320","17047","Edwards"
"10435","Illinois","UnitedHealthcare","14340","17051","Fayette"
"10436","Illinois","UnitedHealthcare","14350","17053","Ford"
"10437","Illinois","UnitedHealthcare","14380","17059","Gallatin"
"10438","Illinois","UnitedHealthcare","14390","17061","Greene"
"10439","Illinois","UnitedHealthcare","14410","17065","Hamilton"
"10440","Illinois","UnitedHealthcare","14420","17067","Hancock"
"10441","Illinois","UnitedHealthcare","14421","17069","Hardin"
"10442","Illinois","UnitedHealthcare","14440","17071","Henderson"
"10443","Illinois","UnitedHealthcare","14460","17075","Iroquois"
"10444","Illinois","UnitedHealthcare","14480","17079","Jasper"
"10445","Illinois","UnitedHealthcare","14590","17101","Lawrence"
"10446","Illinois","UnitedHealthcare","14700","17123","Marshall"
"10447","Illinois","UnitedHealthcare","14710","17125","Mason"
"10448","Illinois","UnitedHealthcare","14720","17127","Massac"
"10449","Illinois","UnitedHealthcare","14740","17131","Mercer"
"10450","Illinois","UnitedHealthcare","14780","17139","Moultrie"
"10451","Illinois","UnitedHealthcare","14810","17145","Perry"
"10452","Illinois","UnitedHealthcare","14820","17147","Piatt"
"10453","Illinois","UnitedHealthcare","14830","17149","Pike"
"10454","Illinois","UnitedHealthcare","14831","17151","Pope"
"10455","Illinois","UnitedHealthcare","14850","17153","Pulaski"
"10456","Illinois","UnitedHealthcare","14860","17155","Putnam"
"10457","Illinois","UnitedHealthcare","14880","17159","Richland"
"10458","Illinois","UnitedHealthcare","14921","17169","Schuyler"
"10459","Illinois","UnitedHealthcare","14940","17171","Scott"
"10460","Illinois","UnitedHealthcare","14950","17173","Shelby"
"10461","Illinois","UnitedHealthcare","14960","17175","Stark"
"10462","Illinois","UnitedHealthcare","14983","17185","Wabash"
"10463","Illinois","UnitedHealthcare","14984","17187","Warren"
"10464","Illinois","UnitedHealthcare","14985","17189","Washington"
"10465","Illinois","UnitedHealthcare","14986","17191","Wayne"
"10466","Illinois","UnitedHealthcare","14987","17193","White"
"10467","Illinois","Bright HealthCare","14000","17001","Adams"
"10468","Illinois","Bright HealthCare","14010","17003","Alexander"
"10469","Illinois","Bright HealthCare","14020","17005","Bond"
"10470","Illinois","Bright HealthCare","14030","17007","Boone"
"10471","Illinois","Bright HealthCare","14040","17009","Brown"
"10472","Illinois","Bright HealthCare","14050","17011","Bureau"
"10473","Illinois","Bright HealthCare","14060","17013","Calhoun"
"10474","Illinois","Bright HealthCare","14070","17015","Carroll"
"10475","Illinois","Bright HealthCare","14080","17017","Cass"
"10476","Illinois","Bright HealthCare","14090","17019","Champaign"
"10477","Illinois","Bright HealthCare","14100","17021","Christian"
"10478","Illinois","Bright HealthCare","14110","17023","Clark"
"10479","Illinois","Bright HealthCare","14120","17025","Clay"
"10480","Illinois","Bright HealthCare","14130","17027","Clinton"
"10481","Illinois","Bright HealthCare","14140","17029","Coles"
"10482","Illinois","Bright HealthCare","14141","17031","Cook"
"10483","Illinois","Bright HealthCare","14150","17033","Crawford"
"10484","Illinois","Bright HealthCare","14160","17035","Cumberland"
"10485","Illinois","Bright HealthCare","14170","17037","DeKalb"
"10486","Illinois","Bright HealthCare","14180","17039","De Witt"
"10487","Illinois","Bright HealthCare","14190","17041","Douglas"
"10488","Illinois","Bright HealthCare","14250","17043","DuPage"
"10489","Illinois","Bright HealthCare","14310","17045","Edgar"
"10490","Illinois","Bright HealthCare","14320","17047","Edwards"
"10491","Illinois","Bright HealthCare","14330","17049","Effingham"
"10492","Illinois","Bright HealthCare","14340","17051","Fayette"
"10493","Illinois","Bright HealthCare","14350","17053","Ford"
"10494","Illinois","Bright HealthCare","14360","17055","Franklin"
"10495","Illinois","Bright HealthCare","14370","17057","Fulton"
"10496","Illinois","Bright HealthCare","14380","17059","Gallatin"
"10497","Illinois","Bright HealthCare","14390","17061","Greene"
"10498","Illinois","Bright HealthCare","14400","17063","Grundy"
"10499","Illinois","Bright HealthCare","14410","17065","Hamilton"
"10500","Illinois","Bright HealthCare","14420","17067","Hancock"
"10501","Illinois","Bright HealthCare","14421","17069","Hardin"
"10502","Illinois","Bright HealthCare","14440","17071","Henderson"
"10503","Illinois","Bright HealthCare","14450","17073","Henry"
"10504","Illinois","Bright HealthCare","14460","17075","Iroquois"
"10505","Illinois","Bright HealthCare","14470","17077","Jackson"
"10506","Illinois","Bright HealthCare","14480","17079","Jasper"
"10507","Illinois","Bright HealthCare","14490","17081","Jefferson"
"10508","Illinois","Bright HealthCare","14500","17083","Jersey"
"10509","Illinois","Bright HealthCare","14510","17085","Jo Daviess"
"10510","Illinois","Bright HealthCare","14520","17087","Johnson"
"10511","Illinois","Bright HealthCare","14530","17089","Kane"
"10512","Illinois","Bright HealthCare","14540","17091","Kankakee"
"10513","Illinois","Bright HealthCare","14550","17093","Kendall"
"10514","Illinois","Bright HealthCare","14560","17095","Knox"
"10515","Illinois","Bright HealthCare","14570","17097","Lake"
"10516","Illinois","Bright HealthCare","14580","17099","La Salle"
"10517","Illinois","Bright HealthCare","14590","17101","Lawrence"
"10518","Illinois","Bright HealthCare","14600","17103","Lee"
"10519","Illinois","Bright HealthCare","14610","17105","Livingston"
"10520","Illinois","Bright HealthCare","14620","17107","Logan"
"10521","Illinois","Bright HealthCare","14630","17109","McDonough"
"10522","Illinois","Bright HealthCare","14640","17111","McHenry"
"10523","Illinois","Bright HealthCare","14650","17113","McLean"
"10524","Illinois","Bright HealthCare","14660","17115","Macon"
"10525","Illinois","Bright HealthCare","14670","17117","Macoupin"
"10526","Illinois","Bright HealthCare","14680","17119","Madison"
"10527","Illinois","Bright HealthCare","14690","17121","Marion"
"10528","Illinois","Bright HealthCare","14700","17123","Marshall"
"10529","Illinois","Bright HealthCare","14710","17125","Mason"
"10530","Illinois","Bright HealthCare","14720","17127","Massac"
"10531","Illinois","Bright HealthCare","14730","17129","Menard"
"10532","Illinois","Bright HealthCare","14740","17131","Mercer"
"10533","Illinois","Bright HealthCare","14750","17133","Monroe"
"10534","Illinois","Bright HealthCare","14760","17135","Montgomery"
"10535","Illinois","Bright HealthCare","14770","17137","Morgan"
"10536","Illinois","Bright HealthCare","14780","17139","Moultrie"
"10537","Illinois","Bright HealthCare","14790","17141","Ogle"
"10538","Illinois","Bright HealthCare","14800","17143","Peoria"
"10539","Illinois","Bright HealthCare","14810","17145","Perry"
"10540","Illinois","Bright HealthCare","14820","17147","Piatt"
"10541","Illinois","Bright HealthCare","14830","17149","Pike"
"10542","Illinois","Bright HealthCare","14831","17151","Pope"
"10543","Illinois","Bright HealthCare","14850","17153","Pulaski"
"10544","Illinois","Bright HealthCare","14860","17155","Putnam"
"10545","Illinois","Bright HealthCare","14870","17157","Randolph"
"10546","Illinois","Bright HealthCare","14880","17159","Richland"
"10547","Illinois","Bright HealthCare","14890","17161","Rock Island"
"10548","Illinois","Bright HealthCare","14900","17163","St. Clair"
"10549","Illinois","Bright HealthCare","14910","17165","Saline"
"10550","Illinois","Bright HealthCare","14920","17167","Sangamon"
"10551","Illinois","Bright HealthCare","14921","17169","Schuyler"
"10552","Illinois","Bright HealthCare","14940","17171","Scott"
"10553","Illinois","Bright HealthCare","14950","17173","Shelby"
"10554","Illinois","Bright HealthCare","14960","17175","Stark"
"10555","Illinois","Bright HealthCare","14970","17177","Stephenson"
"10556","Illinois","Bright HealthCare","14980","17179","Tazewell"
"10557","Illinois","Bright HealthCare","14981","17181","Union"
"10558","Illinois","Bright HealthCare","14982","17183","Vermilion"
"10559","Illinois","Bright HealthCare","14983","17185","Wabash"
"10560","Illinois","Bright HealthCare","14984","17187","Warren"
"10561","Illinois","Bright HealthCare","14985","17189","Washington"
"10562","Illinois","Bright HealthCare","14986","17191","Wayne"
"10563","Illinois","Bright HealthCare","14987","17193","White"
"10564","Illinois","Bright HealthCare","14988","17195","Whiteside"
"10565","Illinois","Bright HealthCare","14989","17197","Will"
"10566","Illinois","Bright HealthCare","14990","17199","Williamson"
"10567","Illinois","Bright HealthCare","14991","17201","Winnebago"
"10568","Illinois","Bright HealthCare","14992","17203","Woodford"
"10569","Illinois","Cigna Healthcare","14000","17001","Adams"
"10570","Illinois","Cigna Healthcare","14010","17003","Alexander"
"10571","Illinois","Cigna Healthcare","14020","17005","Bond"
"10572","Illinois","Cigna Healthcare","14030","17007","Boone"
"10573","Illinois","Cigna Healthcare","14040","17009","Brown"
"10574","Illinois","Cigna Healthcare","14050","17011","Bureau"
"10575","Illinois","Cigna Healthcare","14060","17013","Calhoun"
"10576","Illinois","Cigna Healthcare","14070","17015","Carroll"
"10577","Illinois","Cigna Healthcare","14080","17017","Cass"
"10578","Illinois","Cigna Healthcare","14090","17019","Champaign"
"10579","Illinois","Cigna Healthcare","14100","17021","Christian"
"10580","Illinois","Cigna Healthcare","14110","17023","Clark"
"10581","Illinois","Cigna Healthcare","14120","17025","Clay"
"10582","Illinois","Cigna Healthcare","14130","17027","Clinton"
"10583","Illinois","Cigna Healthcare","14140","17029","Coles"
"10584","Illinois","Cigna Healthcare","14141","17031","Cook"
"10585","Illinois","Cigna Healthcare","14150","17033","Crawford"
"10586","Illinois","Cigna Healthcare","14160","17035","Cumberland"
"10587","Illinois","Cigna Healthcare","14170","17037","DeKalb"
"10588","Illinois","Cigna Healthcare","14180","17039","De Witt"
"10589","Illinois","Cigna Healthcare","14190","17041","Douglas"
"10590","Illinois","Cigna Healthcare","14250","17043","DuPage"
"10591","Illinois","Cigna Healthcare","14310","17045","Edgar"
"10592","Illinois","Cigna Healthcare","14320","17047","Edwards"
"10593","Illinois","Cigna Healthcare","14330","17049","Effingham"
"10594","Illinois","Cigna Healthcare","14340","17051","Fayette"
"10595","Illinois","Cigna Healthcare","14350","17053","Ford"
"10596","Illinois","Cigna Healthcare","14360","17055","Franklin"
"10597","Illinois","Cigna Healthcare","14370","17057","Fulton"
"10598","Illinois","Cigna Healthcare","14380","17059","Gallatin"
"10599","Illinois","Cigna Healthcare","14390","17061","Greene"
"10600","Illinois","Cigna Healthcare","14400","17063","Grundy"
"10601","Illinois","Cigna Healthcare","14410","17065","Hamilton"
"10602","Illinois","Cigna Healthcare","14420","17067","Hancock"
"10603","Illinois","Cigna Healthcare","14421","17069","Hardin"
"10604","Illinois","Cigna Healthcare","14440","17071","Henderson"
"10605","Illinois","Cigna Healthcare","14450","17073","Henry"
"10606","Illinois","Cigna Healthcare","14460","17075","Iroquois"
"10607","Illinois","Cigna Healthcare","14470","17077","Jackson"
"10608","Illinois","Cigna Healthcare","14480","17079","Jasper"
"10609","Illinois","Cigna Healthcare","14490","17081","Jefferson"
"10610","Illinois","Cigna Healthcare","14500","17083","Jersey"
"10611","Illinois","Cigna Healthcare","14510","17085","Jo Daviess"
"10612","Illinois","Cigna Healthcare","14520","17087","Johnson"
"10613","Illinois","Cigna Healthcare","14530","17089","Kane"
"10614","Illinois","Cigna Healthcare","14540","17091","Kankakee"
"10615","Illinois","Cigna Healthcare","14550","17093","Kendall"
"10616","Illinois","Cigna Healthcare","14560","17095","Knox"
"10617","Illinois","Cigna Healthcare","14570","17097","Lake"
"10618","Illinois","Cigna Healthcare","14580","17099","La Salle"
"10619","Illinois","Cigna Healthcare","14590","17101","Lawrence"
"10620","Illinois","Cigna Healthcare","14600","17103","Lee"
"10621","Illinois","Cigna Healthcare","14610","17105","Livingston"
"10622","Illinois","Cigna Healthcare","14620","17107","Logan"
"10623","Illinois","Cigna Healthcare","14630","17109","McDonough"
"10624","Illinois","Cigna Healthcare","14640","17111","McHenry"
"10625","Illinois","Cigna Healthcare","14650","17113","McLean"
"10626","Illinois","Cigna Healthcare","14660","17115","Macon"
"10627","Illinois","Cigna Healthcare","14670","17117","Macoupin"
"10628","Illinois","Cigna Healthcare","14680","17119","Madison"
"10629","Illinois","Cigna Healthcare","14690","17121","Marion"
"10630","Illinois","Cigna Healthcare","14700","17123","Marshall"
"10631","Illinois","Cigna Healthcare","14710","17125","Mason"
"10632","Illinois","Cigna Healthcare","14720","17127","Massac"
"10633","Illinois","Cigna Healthcare","14730","17129","Menard"
"10634","Illinois","Cigna Healthcare","14740","17131","Mercer"
"10635","Illinois","Cigna Healthcare","14750","17133","Monroe"
"10636","Illinois","Cigna Healthcare","14760","17135","Montgomery"
"10637","Illinois","Cigna Healthcare","14770","17137","Morgan"
"10638","Illinois","Cigna Healthcare","14780","17139","Moultrie"
"10639","Illinois","Cigna Healthcare","14790","17141","Ogle"
"10640","Illinois","Cigna Healthcare","14800","17143","Peoria"
"10641","Illinois","Cigna Healthcare","14810","17145","Perry"
"10642","Illinois","Cigna Healthcare","14820","17147","Piatt"
"10643","Illinois","Cigna Healthcare","14830","17149","Pike"
"10644","Illinois","Cigna Healthcare","14831","17151","Pope"
"10645","Illinois","Cigna Healthcare","14850","17153","Pulaski"
"10646","Illinois","Cigna Healthcare","14860","17155","Putnam"
"10647","Illinois","Cigna Healthcare","14870","17157","Randolph"
"10648","Illinois","Cigna Healthcare","14880","17159","Richland"
"10649","Illinois","Cigna Healthcare","14890","17161","Rock Island"
"10650","Illinois","Cigna Healthcare","14900","17163","St. Clair"
"10651","Illinois","Cigna Healthcare","14910","17165","Saline"
"10652","Illinois","Cigna Healthcare","14920","17167","Sangamon"
"10653","Illinois","Cigna Healthcare","14921","17169","Schuyler"
"10654","Illinois","Cigna Healthcare","14940","17171","Scott"
"10655","Illinois","Cigna Healthcare","14950","17173","Shelby"
"10656","Illinois","Cigna Healthcare","14960","17175","Stark"
"10657","Illinois","Cigna Healthcare","14970","17177","Stephenson"
"10658","Illinois","Cigna Healthcare","14980","17179","Tazewell"
"10659","Illinois","Cigna Healthcare","14981","17181","Union"
"10660","Illinois","Cigna Healthcare","14982","17183","Vermilion"
"10661","Illinois","Cigna Healthcare","14983","17185","Wabash"
"10662","Illinois","Cigna Healthcare","14984","17187","Warren"
"10663","Illinois","Cigna Healthcare","14985","17189","Washington"
"10664","Illinois","Cigna Healthcare","14986","17191","Wayne"
"10665","Illinois","Cigna Healthcare","14987","17193","White"
"10666","Illinois","Cigna Healthcare","14988","17195","Whiteside"
"10667","Illinois","Cigna Healthcare","14989","17197","Will"
"10668","Illinois","Cigna Healthcare","14990","17199","Williamson"
"10669","Illinois","Cigna Healthcare","14991","17201","Winnebago"
"10670","Illinois","Cigna Healthcare","14992","17203","Woodford"
"10671","Illinois","MercyCare Health Plans","14000","17001","Adams"
"10672","Illinois","MercyCare Health Plans","14010","17003","Alexander"
"10673","Illinois","MercyCare Health Plans","14020","17005","Bond"
"10674","Illinois","MercyCare Health Plans","14030","17007","Boone"
"10675","Illinois","MercyCare Health Plans","14040","17009","Brown"
"10676","Illinois","MercyCare Health Plans","14050","17011","Bureau"
"10677","Illinois","MercyCare Health Plans","14060","17013","Calhoun"
"10678","Illinois","MercyCare Health Plans","14070","17015","Carroll"
"10679","Illinois","MercyCare Health Plans","14080","17017","Cass"
"10680","Illinois","MercyCare Health Plans","14090","17019","Champaign"
"10681","Illinois","MercyCare Health Plans","14100","17021","Christian"
"10682","Illinois","MercyCare Health Plans","14110","17023","Clark"
"10683","Illinois","MercyCare Health Plans","14120","17025","Clay"
"10684","Illinois","MercyCare Health Plans","14130","17027","Clinton"
"10685","Illinois","MercyCare Health Plans","14140","17029","Coles"
"10686","Illinois","MercyCare Health Plans","14141","17031","Cook"
"10687","Illinois","MercyCare Health Plans","14150","17033","Crawford"
"10688","Illinois","MercyCare Health Plans","14160","17035","Cumberland"
"10689","Illinois","MercyCare Health Plans","14170","17037","DeKalb"
"10690","Illinois","MercyCare Health Plans","14180","17039","De Witt"
"10691","Illinois","MercyCare Health Plans","14190","17041","Douglas"
"10692","Illinois","MercyCare Health Plans","14250","17043","DuPage"
"10693","Illinois","MercyCare Health Plans","14310","17045","Edgar"
"10694","Illinois","MercyCare Health Plans","14320","17047","Edwards"
"10695","Illinois","MercyCare Health Plans","14330","17049","Effingham"
"10696","Illinois","MercyCare Health Plans","14340","17051","Fayette"
"10697","Illinois","MercyCare Health Plans","14350","17053","Ford"
"10698","Illinois","MercyCare Health Plans","14360","17055","Franklin"
"10699","Illinois","MercyCare Health Plans","14370","17057","Fulton"
"10700","Illinois","MercyCare Health Plans","14380","17059","Gallatin"
"10701","Illinois","MercyCare Health Plans","14390","17061","Greene"
"10702","Illinois","MercyCare Health Plans","14400","17063","Grundy"
"10703","Illinois","MercyCare Health Plans","14410","17065","Hamilton"
"10704","Illinois","MercyCare Health Plans","14420","17067","Hancock"
"10705","Illinois","MercyCare Health Plans","14421","17069","Hardin"
"10706","Illinois","MercyCare Health Plans","14440","17071","Henderson"
"10707","Illinois","MercyCare Health Plans","14450","17073","Henry"
"10708","Illinois","MercyCare Health Plans","14460","17075","Iroquois"
"10709","Illinois","MercyCare Health Plans","14470","17077","Jackson"
"10710","Illinois","MercyCare Health Plans","14480","17079","Jasper"
"10711","Illinois","MercyCare Health Plans","14490","17081","Jefferson"
"10712","Illinois","MercyCare Health Plans","14500","17083","Jersey"
"10713","Illinois","MercyCare Health Plans","14510","17085","Jo Daviess"
"10714","Illinois","MercyCare Health Plans","14520","17087","Johnson"
"10715","Illinois","MercyCare Health Plans","14530","17089","Kane"
"10716","Illinois","MercyCare Health Plans","14540","17091","Kankakee"
"10717","Illinois","MercyCare Health Plans","14550","17093","Kendall"
"10718","Illinois","MercyCare Health Plans","14560","17095","Knox"
"10719","Illinois","MercyCare Health Plans","14570","17097","Lake"
"10720","Illinois","MercyCare Health Plans","14580","17099","La Salle"
"10721","Illinois","MercyCare Health Plans","14590","17101","Lawrence"
"10722","Illinois","MercyCare Health Plans","14600","17103","Lee"
"10723","Illinois","MercyCare Health Plans","14610","17105","Livingston"
"10724","Illinois","MercyCare Health Plans","14620","17107","Logan"
"10725","Illinois","MercyCare Health Plans","14630","17109","McDonough"
"10726","Illinois","MercyCare Health Plans","14640","17111","McHenry"
"10727","Illinois","MercyCare Health Plans","14650","17113","McLean"
"10728","Illinois","MercyCare Health Plans","14660","17115","Macon"
"10729","Illinois","MercyCare Health Plans","14670","17117","Macoupin"
"10730","Illinois","MercyCare Health Plans","14680","17119","Madison"
"10731","Illinois","MercyCare Health Plans","14690","17121","Marion"
"10732","Illinois","MercyCare Health Plans","14700","17123","Marshall"
"10733","Illinois","MercyCare Health Plans","14710","17125","Mason"
"10734","Illinois","MercyCare Health Plans","14720","17127","Massac"
"10735","Illinois","MercyCare Health Plans","14730","17129","Menard"
"10736","Illinois","MercyCare Health Plans","14740","17131","Mercer"
"10737","Illinois","MercyCare Health Plans","14750","17133","Monroe"
"10738","Illinois","MercyCare Health Plans","14760","17135","Montgomery"
"10739","Illinois","MercyCare Health Plans","14770","17137","Morgan"
"10740","Illinois","MercyCare Health Plans","14780","17139","Moultrie"
"10741","Illinois","MercyCare Health Plans","14790","17141","Ogle"
"10742","Illinois","MercyCare Health Plans","14800","17143","Peoria"
"10743","Illinois","MercyCare Health Plans","14810","17145","Perry"
"10744","Illinois","MercyCare Health Plans","14820","17147","Piatt"
"10745","Illinois","MercyCare Health Plans","14830","17149","Pike"
"10746","Illinois","MercyCare Health Plans","14831","17151","Pope"
"10747","Illinois","MercyCare Health Plans","14850","17153","Pulaski"
"10748","Illinois","MercyCare Health Plans","14860","17155","Putnam"
"10749","Illinois","MercyCare Health Plans","14870","17157","Randolph"
"10750","Illinois","MercyCare Health Plans","14880","17159","Richland"
"10751","Illinois","MercyCare Health Plans","14890","17161","Rock Island"
"10752","Illinois","MercyCare Health Plans","14900","17163","St. Clair"
"10753","Illinois","MercyCare Health Plans","14910","17165","Saline"
"10754","Illinois","MercyCare Health Plans","14920","17167","Sangamon"
"10755","Illinois","MercyCare Health Plans","14921","17169","Schuyler"
"10756","Illinois","MercyCare Health Plans","14940","17171","Scott"
"10757","Illinois","MercyCare Health Plans","14950","17173","Shelby"
"10758","Illinois","MercyCare Health Plans","14960","17175","Stark"
"10759","Illinois","MercyCare Health Plans","14970","17177","Stephenson"
"10760","Illinois","MercyCare Health Plans","14980","17179","Tazewell"
"10761","Illinois","MercyCare Health Plans","14981","17181","Union"
"10762","Illinois","MercyCare Health Plans","14982","17183","Vermilion"
"10763","Illinois","MercyCare Health Plans","14983","17185","Wabash"
"10764","Illinois","MercyCare Health Plans","14984","17187","Warren"
"10765","Illinois","MercyCare Health Plans","14985","17189","Washington"
"10766","Illinois","MercyCare Health Plans","14986","17191","Wayne"
"10767","Illinois","MercyCare Health Plans","14987","17193","White"
"10768","Illinois","MercyCare Health Plans","14988","17195","Whiteside"
"10769","Illinois","MercyCare Health Plans","14989","17197","Will"
"10770","Illinois","MercyCare Health Plans","14990","17199","Williamson"
"10771","Illinois","MercyCare Health Plans","14991","17201","Winnebago"
